,Unnamed: 0,inflation,ppi,cpi,lf,p_rate,u_rate,lf_unemployed,lf_outside,ep_ratio,inflation_lag1,inflation_lag2,inflation_lag3,inflation_lag4,inflation_lag5,inflation_lag6,time_index,ppi_ma3,u_rate_ma3,economic_indicator_index,economic_indicator_index_norm,is_forecasted
23,29,5.750801591378396,111.5,104.8,13232.5,65.4,3.2,421.0,7013.7,63.3,5.645156434943455,5.434287859224996,5.434287859224996,5.434287859224996,5.434287859224996,5.118931066026922,29,113.8,3.033333333333333,-2.6635456020121975,40.365863021525925,0
24,30,5.750801591378396,112.4,104.8,13511.7,66.6,3.1,418.4,6777.3,64.5,5.750801591378396,5.645156434943455,5.434287859224996,5.434287859224996,5.434287859224996,5.434287859224996,30,112.66666666666667,3.0666666666666664,-2.2464599324547176,49.115402659883465,0
25,31,5.962303194561147,112.8,105.0,13313.6,65.4,2.6,350.2,7039.9,63.7,5.750801591378396,5.750801591378396,5.645156434943455,5.434287859224996,5.434287859224996,5.434287859224996,31,112.23333333333335,2.966666666666667,-2.7668120295782597,38.19956058716162,0
26,32,6.174227800950272,110.8,105.2,13408.5,65.7,3.2,424.0,6993.2,63.6,5.962303194561147,5.750801591378396,5.750801591378396,5.645156434943455,5.434287859224996,5.434287859224996,32,112.0,2.966666666666667,-2.511303627404184,43.55956467247911,0
27,33,6.386576256552168,108.5,105.4,13341.4,65.4,3.2,432.6,7056.2,63.3,6.174227800950272,5.962303194561147,5.750801591378396,5.750801591378396,5.645156434943455,5.434287859224996,33,110.69999999999999,3.0,-2.687644286209553,39.860325651132136,0
28,34,6.492962832808713,107.0,105.5,13429.2,65.4,2.9,384.6,7094.6,63.6,6.386576256552168,6.174227800950272,5.962303194561147,5.750801591378396,5.750801591378396,5.645156434943455,34,108.76666666666667,3.1,-2.810412128418232,37.284926446311395,0
29,35,6.492962832808713,106.0,105.5,13538.6,65.7,3.1,424.3,7060.6,63.7,6.492962832808713,6.386576256552168,6.174227800950272,5.962303194561147,5.750801591378396,5.750801591378396,35,107.16666666666667,3.0666666666666664,-2.6655497254562595,40.32382092132003,0
30,36,6.918934684139955,107.9,105.9,13569.6,65.9,3.4,459.8,7035.5,63.6,6.492962832808713,6.492962832808713,6.386576256552168,6.174227800950272,5.962303194561147,5.750801591378396,36,106.96666666666665,3.1333333333333333,-2.381892511299743,46.274325146511295,0
31,37,7.132772553508238,109.6,106.1,13598.8,65.6,3.0,402.9,7119.8,63.7,6.918934684139955,6.492962832808713,6.492962832808713,6.386576256552168,6.174227800950272,5.962303194561147,37,107.83333333333333,3.1666666666666665,-2.497930662070812,43.84010006078641,0
32,38,7.239905326061735,108.2,106.2,13684.4,65.8,3.2,442.6,7116.7,63.7,7.132772553508238,6.918934684139955,6.492962832808713,6.492962832808713,6.386576256552168,6.174227800950272,38,108.56666666666666,3.2000000000000006,-2.3940066970764633,46.02019618362389,0
33,39,7.347145231387775,107.3,106.3,13835.6,66.6,3.0,412.8,6922.7,64.7,7.239905326061735,7.132772553508238,6.918934684139955,6.492962832808713,6.492962832808713,6.386576256552168,39,108.36666666666667,3.0666666666666664,-2.224634843448919,49.5732450057246,0
34,40,7.669186667081917,106.6,106.6,13815.3,66.4,3.2,446.4,7005.6,64.2,7.347145231387775,7.239905326061735,7.132772553508238,6.918934684139955,6.492962832808713,6.492962832808713,40,107.36666666666666,3.1333333333333333,-2.2145989692013246,49.78377556561667,0
35,41,7.776855853748987,107.6,106.7,14217.1,68.1,2.8,400.2,6668.6,66.2,7.669186667081917,7.347145231387775,7.239905326061735,7.132772553508238,6.918934684139955,6.492962832808713,41,107.16666666666667,3.0,-1.71071725089032,60.35410533044274,0
36,42,7.992409565456482,108.2,106.9,14194.6,68.1,3.0,431.6,6655.9,66.0,7.776855853748987,7.669186667081917,7.347145231387775,7.239905326061735,7.132772553508238,6.918934684139955,42,107.46666666666665,3.0,-1.605660079841344,62.55797362292562,0
37,43,8.100401975021931,108.8,107.0,14176.6,67.9,3.1,442.4,6689.8,65.8,7.992409565456482,7.776855853748987,7.669186667081917,7.347145231387775,7.239905326061735,7.132772553508238,43,108.2,2.966666666666667,-1.5961061002886239,62.75839509242678,0
38,44,8.965205190822111,109.4,107.9,14309.4,68.6,3.1,449.9,6557.3,66.4,8.100401975021931,7.992409565456482,7.776855853748987,7.669186667081917,7.347145231387775,7.239905326061735,44,108.8,3.0666666666666664,-1.254311880774699,69.92848577181039,0
39,45,9.40106601158539,109.4,108.3,14169.2,67.7,3.3,470.1,6746.3,65.5,8.965205190822111,8.100401975021931,7.992409565456482,7.776855853748987,7.669186667081917,7.347145231387775,45,109.2,3.1666666666666665,-1.4321362981649373,66.19812076005037,0
40,46,9.72926920962014,110.2,108.6,14220.9,67.9,3.4,490.5,6716.2,65.6,9.40106601158539,8.965205190822111,8.100401975021931,7.992409565456482,7.776855853748987,7.669186667081917,46,109.66666666666667,3.266666666666667,-1.2639350966117366,69.72661187740408,0
41,47,10.05845701724899,112.2,108.9,14276.5,68.0,3.1,440.3,6724.2,65.9,9.72926920962014,9.40106601158539,8.965205190822111,8.100401975021931,7.992409565456482,7.776855853748987,47,110.60000000000001,3.266666666666667,-1.2082315334723055,70.89515006813912,0
42,48,10.718807759352478,111.9,109.5,14244.4,67.9,3.3,468.5,6734.7,65.7,10.05845701724899,9.72926920962014,9.40106601158539,8.965205190822111,8.100401975021931,7.992409565456482,48,111.43333333333334,3.266666666666667,-1.1284745456872372,72.56827618345696,0
43,49,11.05096418263052,113.4,109.8,14249.9,67.7,3.2,462.0,6808.7,65.5,10.718807759352478,10.05845701724899,9.72926920962014,9.40106601158539,8.965205190822111,8.100401975021931,49,112.5,3.1999999999999997,-1.121570140020767,72.71311542265254,0
44,50,11.162015146813143,113.9,109.9,14198.4,67.1,3.0,430.1,6956.1,65.1,11.05096418263052,10.718807759352478,10.05845701724899,9.72926920962014,9.40106601158539,8.965205190822111,50,113.06666666666668,3.1666666666666665,-1.3356354175782217,68.22249690494574,0
45,51,11.162015146813143,113.1,109.9,14206.7,67.5,2.9,413.5,6849.4,65.5,11.162015146813143,11.05096418263052,10.718807759352478,10.05845701724899,9.72926920962014,9.40106601158539,51,113.46666666666665,3.033333333333333,-1.2937277228138595,69.10162813206752,0
46,52,11.273177161959946,112.2,110.0,14430.2,68.3,2.8,407.2,6693.2,66.4,11.162015146813143,11.162015146813143,11.05096418263052,10.718807759352478,10.05845701724899,9.72926920962014,52,113.06666666666668,2.9,-1.0648633848259788,73.90269837539664,0
47,53,11.495723516283874,111.4,110.2,14373.4,67.8,2.8,406.4,6826.6,65.9,11.273177161959946,11.162015146813143,11.162015146813143,11.05096418263052,10.718807759352478,10.05845701724899,53,112.23333333333333,2.8333333333333335,-1.2288370841770713,70.46289095251709,0
48,54,11.607219239800148,111.0,110.3,14333.4,67.7,2.8,397.6,6846.2,65.8,11.495723516283874,11.273177161959946,11.162015146813143,11.162015146813143,11.05096418263052,10.718807759352478,54,111.53333333333335,2.8,-1.2752118767617353,69.49004984203101,0
49,55,11.83043367827974,109.6,110.5,14266.3,67.3,2.7,384.9,6934.1,65.5,11.607219239800148,11.495723516283874,11.273177161959946,11.162015146813143,11.162015146813143,11.05096418263052,55,110.66666666666667,2.766666666666667,-1.4748680960229346,65.301701663289,0
50,56,12.054094545636309,109.2,110.7,14440.2,68.1,2.6,381.8,6763.7,66.3,11.83043367827974,11.607219239800148,11.495723516283874,11.273177161959946,11.162015146813143,11.162015146813143,56,109.93333333333334,2.6999999999999997,-1.2325609617841302,70.38477219392746,0
51,57,12.61436501836448,107.8,111.3,14403.1,67.5,2.6,379.9,6926.7,65.7,12.054094545636309,11.83043367827974,11.607219239800148,11.495723516283874,11.273177161959946,11.162015146813143,57,108.86666666666667,2.6333333333333333,-1.404577522236128,66.77624324176873,0
52,58,13.177436843456292,107.3,111.9,14404.1,67.6,2.6,378.7,6887.1,65.9,12.61436501836448,12.054094545636309,11.83043367827974,11.607219239800148,11.495723516283874,11.273177161959946,58,108.10000000000001,2.6,-1.3414790342206158,68.099910685433,0
53,59,13.064259406612845,104.5,111.8,14512.0,68.1,3.1,451.7,6784.8,66.0,13.177436843456292,12.61436501836448,12.054094545636309,11.83043367827974,11.607219239800148,11.495723516283874,59,106.53333333333335,2.766666666666667,-1.1257450888346663,72.62553418263036,0
54,60,11.820552553140097,104.1,110.6,14442.0,67.6,3.1,450.3,6923.7,65.5,13.064259406612845,13.177436843456292,12.61436501836448,12.054094545636309,11.83043367827974,11.607219239800148,60,105.3,2.9333333333333336,-1.4176992042242198,66.50097922514945,0
55,61,11.149629237821255,104.6,109.9,14554.7,68.0,3.2,461.8,6847.8,65.8,11.820552553140097,13.064259406612845,13.177436843456292,12.61436501836448,12.054094545636309,11.83043367827974,61,104.39999999999999,3.1333333333333333,-1.2850397474362216,69.2838827394348,0
56,62,12.149975900961628,103.8,110.9,14601.2,68.1,3.0,440.7,6839.3,66.0,11.149629237821255,11.820552553140097,13.064259406612845,13.177436843456292,12.61436501836448,12.054094545636309,62,104.16666666666667,3.1,-1.2457039238790883,70.10906176748851,0
57,63,13.15932568407028,103.1,111.9,14569.5,67.9,3.0,433.3,6890.2,65.9,12.149975900961628,11.149629237821255,11.820552553140097,13.064259406612845,13.177436843456292,12.61436501836448,63,103.83333333333333,3.0666666666666664,-1.2402141945578442,70.22422420965786,0
58,64,13.611962986806558,101.6,112.3,14575.0,67.8,3.1,448.3,6933.5,65.7,13.15932568407028,12.149975900961628,11.149629237821255,11.820552553140097,13.064259406612845,13.177436843456292,64,102.83333333333333,3.033333333333333,-1.2502303109455943,70.01410812619233,0
59,65,14.293634764727404,101.2,113.0,14609.9,67.9,3.2,463.2,6896.2,65.8,13.611962986806558,13.15932568407028,12.149975900961628,11.149629237821255,11.820552553140097,13.064259406612845,65,101.96666666666665,3.1,-1.1264911528650816,72.60988340082864,0
60,66,15.20798384284523,101.1,113.9,14579.1,67.8,3.2,472.9,6937.7,65.6,14.293634764727404,13.611962986806558,13.15932568407028,12.149975900961628,11.149629237821255,11.820552553140097,66,101.3,3.1666666666666665,-1.0793064738433171,73.59971414678095,0
61,67,15.20798384284523,100.3,113.9,14685.1,68.1,3.2,470.5,6871.5,65.9,15.20798384284523,14.293634764727404,13.611962986806558,13.15932568407028,12.149975900961628,11.149629237821255,67,100.86666666666667,3.2,-0.9956714637701999,75.35419263693278,0
62,68,14.8623598913167,101.6,113.6,14642.0,67.9,3.3,490.3,6925.4,65.6,15.20798384284523,15.20798384284523,14.293634764727404,13.611962986806558,13.15932568407028,12.149975900961628,68,101.0,3.233333333333333,-1.0079241379942614,75.09715849113475,0
63,69,15.321809330881964,102.6,114.1,14665.9,68.0,3.3,481.3,6894.8,65.8,14.8623598913167,15.20798384284523,15.20798384284523,14.293634764727404,13.611962986806558,13.15932568407028,69,101.5,3.266666666666667,-0.8856232144753977,77.66276276919916,0
64,70,16.013740186867253,101.6,114.8,14687.2,67.9,3.2,471.5,6945.0,65.7,15.321809330881964,14.8623598913167,15.20798384284523,15.20798384284523,14.293634764727404,13.611962986806558,70,101.93333333333332,3.266666666666666,-0.9116402951564102,77.11698166160468,0
65,71,16.013740186867253,100.9,114.8,14690.0,67.9,3.4,504.3,6945.3,65.6,16.013740186867253,15.321809330881964,14.8623598913167,15.20798384284523,15.20798384284523,14.293634764727404,71,101.7,3.3000000000000003,-0.8710029519883367,77.9694637073768,0
66,72,15.665698966306651,99.5,114.5,14652.0,67.7,3.4,501.5,6984.2,65.4,16.013740186867253,16.013740186867253,15.321809330881964,14.8623598913167,15.20798384284523,15.20798384284523,72,100.66666666666667,3.3333333333333335,-1.0257486842220813,74.72323873042583,0
67,73,15.665698966306651,99.6,114.5,14703.3,67.6,3.4,506.4,7063.1,65.2,15.665698966306651,16.013740186867253,16.013740186867253,15.321809330881964,14.8623598913167,15.20798384284523,73,100.0,3.4,-1.0302184319631624,74.62947325755418,0
68,74,14.97170477250882,99.7,113.8,14710.1,67.9,3.5,509.5,6964.0,65.5,15.665698966306651,15.665698966306651,16.013740186867253,16.013740186867253,15.321809330881964,14.8623598913167,74,99.60000000000001,3.4333333333333336,-0.9783302283316898,75.71797360070532,0
69,75,15.43159159159886,100.2,114.3,14675.3,67.7,3.5,511.5,7012.5,65.3,14.97170477250882,15.665698966306651,15.665698966306651,16.013740186867253,16.013740186867253,15.321809330881964,75,99.83333333333333,3.4666666666666663,-0.9761436300925128,75.76384362061548,0
70,76,15.77788636637365,99.5,114.6,14705.0,67.7,3.4,504.8,7021.1,65.4,15.43159159159886,14.97170477250882,15.665698966306651,15.665698966306651,16.013740186867253,16.013740186867253,76,99.8,3.466666666666667,-0.9969333166339778,75.32772174029154,0
71,77,16.0094421391064,99.9,114.8,14720.1,67.7,3.4,501.8,7036.5,65.4,15.77788636637365,15.43159159159886,14.97170477250882,15.665698966306651,15.665698966306651,16.013740186867253,77,99.86666666666667,3.4333333333333336,-0.9543397526539468,76.22124099444764,0
72,78,16.357470465523715,99.0,115.1,14729.0,67.8,3.5,516.2,7008.4,65.4,16.0094421391064,15.77788636637365,15.43159159159886,14.97170477250882,15.665698966306651,15.665698966306651,78,99.46666666666665,3.4333333333333336,-0.8958245290991891,77.44876163423109,0
73,79,16.822900347385804,100.2,115.6,14822.2,67.8,3.5,515.2,7053.3,65.4,16.357470465523715,16.0094421391064,15.77788636637365,15.43159159159886,14.97170477250882,15.665698966306651,79,99.7,3.4666666666666663,-0.7673523492027298,80.14382529255072,0
74,80,16.472431646343644,102.0,115.3,14762.2,67.6,3.5,512.6,7084.3,65.2,16.822900347385804,16.357470465523715,16.0094421391064,15.77788636637365,15.43159159159886,14.97170477250882,80,100.39999999999999,3.5,-0.7994477032847312,79.47053538296083,0
75,81,16.821848941282667,102.7,115.7,14765.1,67.6,3.5,511.7,7071.1,65.3,16.472431646343644,16.822900347385804,16.357470465523715,16.0094421391064,15.77788636637365,15.43159159159886,81,101.63333333333333,3.5,-0.7333606010971453,80.8568973761407,0
76,82,17.99006743069549,103.8,116.8,14827.9,67.7,3.4,510.7,7081.8,65.3,16.821848941282667,16.472431646343644,16.822900347385804,16.357470465523715,16.0094421391064,15.77788636637365,82,102.83333333333333,3.466666666666667,-0.563762324894934,84.41469604566285,0
77,83,17.99006743069549,107.5,116.8,14788.9,67.6,3.5,512.2,7072.8,65.3,17.99006743069549,16.821848941282667,16.472431646343644,16.822900347385804,16.357470465523715,16.0094421391064,83,104.66666666666667,3.466666666666667,-0.41887303455367203,87.45415455872896,0
78,84,19.28795817243312,109.6,118.1,14880.9,67.7,3.4,514.1,7090.4,65.4,17.99006743069549,17.99006743069549,16.821848941282667,16.472431646343644,16.822900347385804,16.357470465523715,84,106.96666666666665,3.4333333333333336,-0.18224305288748674,92.41813091976952,0
79,85,20.838701628674738,110.4,119.6,14916.7,67.8,3.4,514.8,7086.9,65.4,19.28795817243312,17.99006743069549,17.99006743069549,16.821848941282667,16.472431646343644,16.822900347385804,85,109.16666666666667,3.433333333333333,0.03795750012637601,97.03745401717343,0
80,86,20.597024225417385,108.7,119.4,14932.5,67.7,3.4,510.8,7121.8,65.4,20.838701628674738,19.28795817243312,17.99006743069549,17.99006743069549,16.821848941282667,16.472431646343644,86,109.56666666666666,3.4,-0.07377435470920897,94.69356554507998,0
81,87,20.35583017696654,107.7,119.2,14941.5,67.7,3.4,511.9,7122.5,65.4,20.597024225417385,20.838701628674738,19.28795817243312,17.99006743069549,17.99006743069549,16.821848941282667,87,108.93333333333334,3.4,-0.13289000614787558,93.45344924940692,0
82,88,20.115118516612608,107.5,119.0,14961.9,67.8,3.4,507.5,7120.8,65.5,20.35583017696654,20.597024225417385,20.838701628674738,19.28795817243312,17.99006743069549,17.99006743069549,88,107.96666666666665,3.4,-0.12896842018805668,93.53571549422196,0
83,89,19.75477316106278,106.3,118.7,15027.6,67.8,3.4,507.7,7141.1,65.5,20.115118516612608,20.35583017696654,20.597024225417385,20.838701628674738,19.28795817243312,17.99006743069549,89,107.16666666666667,3.4,-0.1871453260685312,92.31529201484835,0
84,90,19.75477316106278,106.0,118.7,15016.4,67.7,3.5,519.0,7150.4,65.4,19.75477316106278,20.115118516612608,20.35583017696654,20.597024225417385,20.838701628674738,19.28795817243312,90,106.60000000000001,3.433333333333333,-0.1956113831280576,92.13769276551065,0
85,91,20.83256611951232,106.9,119.8,15030.2,67.8,3.4,516.9,7138.4,65.5,19.75477316106278,19.75477316106278,20.115118516612608,20.35583017696654,20.597024225417385,20.838701628674738,91,106.40000000000002,3.4333333333333336,-0.05562742630939753,95.07424817442336,0
86,92,21.19506381787084,108.1,120.1,15058.8,67.9,3.4,514.5,7122.1,65.6,20.83256611951232,19.75477316106278,19.75477316106278,20.115118516612608,20.35583017696654,20.597024225417385,92,107.0,3.433333333333333,0.06195888932214236,97.540950352511,0
87,93,21.07386875405297,107.5,120.0,15090.4,68.0,3.4,508.8,7117.7,65.7,21.19506381787084,20.83256611951232,19.75477316106278,19.75477316106278,20.115118516612608,20.35583017696654,93,107.5,3.4,0.0641737470806574,97.58741319495776,0
88,94,21.92138583533132,108.3,120.8,15084.0,67.9,3.3,505.1,7121.4,65.6,21.07386875405297,21.19506381787084,20.83256611951232,19.75477316106278,19.75477316106278,20.115118516612608,94,107.96666666666665,3.3666666666666667,0.11431137413539756,98.63919029330322,0
89,95,22.04330722116663,107.8,120.9,15145.9,68.1,3.3,505.8,7084.1,65.9,21.92138583533132,21.07386875405297,21.19506381787084,20.83256611951232,19.75477316106278,19.75477316106278,95,107.86666666666667,3.3333333333333335,0.17918041309257107,100.0,0
90,96,22.409437142830125,108.3,121.3,15187.0,68.2,3.4,516.5,7074.8,65.9,22.04330722116663,21.92138583533132,21.07386875405297,21.19506381787084,20.83256611951232,19.75477316106278,96,108.13333333333333,3.3333333333333335,0.31176933241892196,104.24436388944329,0
91,97,22.409437142830125,106.7,121.3,15230.0,68.2,3.3,508.5,7112.3,65.9,22.409437142830125,22.04330722116663,21.92138583533132,21.07386875405297,21.19506381787084,20.83256611951232,97,107.59999999999998,3.3333333333333335,0.2274440207300267,101.54498818205515,0
92,98,22.042208831401645,106.3,120.9,15241.2,68.2,3.3,508.7,7115.0,65.9,22.409437142830125,22.409437142830125,22.04330722116663,21.92138583533132,21.07386875405297,21.19506381787084,98,107.10000000000001,3.3333333333333335,0.1776383720011236,99.96765137083729,0
93,99,22.042208831401645,106.8,120.9,15313.1,68.2,3.3,510.0,7130.9,66.0,22.042208831401645,22.409437142830125,22.409437142830125,22.04330722116663,21.92138583533132,21.07386875405297,99,106.59999999999998,3.3,0.22308511163165007,101.40545317061896,0
94,100,22.286293249064435,107.1,121.1,15357.5,68.4,3.3,504.8,7097.1,66.1,22.042208831401645,22.042208831401645,22.409437142830125,22.409437142830125,22.04330722116663,21.92138583533132,100,106.73333333333333,3.3,0.32528427281840316,104.67699676171482,0
95,101,20.818857730075656,106.4,119.6,15379.0,68.5,3.4,515.8,7062.2,66.2,22.286293249064435,22.042208831401645,22.042208831401645,22.409437142830125,22.409437142830125,22.04330722116663,101,106.76666666666665,3.3333333333333335,0.22012829186036734,101.31080107503972,0
96,102,21.06049544553581,106.7,119.8,15401.0,68.6,3.4,518.6,7044.5,66.3,20.818857730075656,22.286293249064435,22.042208831401645,22.042208831401645,22.409437142830125,22.409437142830125,102,106.73333333333333,3.3666666666666667,0.287969649362338,103.48250146640834,0
97,103,21.30261643642688,106.6,120.0,15421.4,68.4,3.4,525.0,7133.9,66.0,21.06049544553581,20.818857730075656,22.286293249064435,22.042208831401645,22.042208831401645,22.409437142830125,103,106.56666666666666,3.4,0.2596813490376048,102.57695188502517,0
98,104,21.78782690217258,107.9,120.5,15442.9,68.5,3.3,516.4,7096.8,66.2,21.30261643642688,21.06049544553581,20.818857730075656,22.286293249064435,22.042208831401645,22.042208831401645,104,107.06666666666666,3.3666666666666667,0.3605245619642789,105.80508960283785,0
99,105,22.03140255597693,108.2,120.7,15450.0,68.5,3.3,512.9,7093.7,66.3,21.78782690217258,21.30261643642688,21.06049544553581,20.818857730075656,22.286293249064435,22.042208831401645,105,107.56666666666668,3.3333333333333335,0.39683513353580097,106.96744373896199,0
100,106,22.275465361088887,105.2,121.0,15457.5,68.4,3.3,516.2,7151.2,66.1,22.03140255597693,21.78782690217258,21.30261643642688,21.06049544553581,20.818857730075656,22.286293249064435,106,107.10000000000001,3.3,0.27726970314881666,103.13998064673204,0
101,107,22.39774082644996,103.8,121.1,15500.1,68.5,3.3,514.2,7120.1,66.2,22.275465361088887,22.03140255597693,21.78782690217258,21.30261643642688,21.06049544553581,20.818857730075656,107,105.73333333333335,3.3,0.27231173419209825,102.98126885911213,0
102,108,21.785752122317703,104.4,120.5,15508.5,68.6,3.3,515.6,7095.9,66.3,22.39774082644996,22.275465361088887,22.03140255597693,21.78782690217258,21.30261643642688,21.06049544553581,108,104.46666666666665,3.3,0.26705767488758597,102.81307878939616,0
